State,City,Latitude,Longitude,HotelName,StarRating,Description,HotelFacilities,Attractions,Address,ZipCode,PhoneNumber,HotelWebsiteUrl
Delaware,Dover,38.9144,-75.429,The Towers Bed & Breakfast,5.0,"""Located in Milford in the Delaware region", The Towers Bed & Breakfast provides accommodation with free WiFi and free private parking.,,,,,
Delaware,Dover,39.16527,-75.52741,State Street Inn,5.0,"""Featuring free WiFi throughout the property", State Street Inn offers accommodation in Dover, 1 km from Delaware State Visitor Center. Free private parking is available on site.,,,,
Delaware,,41.08589,-75.05831,Bushkill Lodge Home,3.0,"""This Bushkill Creek Lodge with Indoor Pool is a true all season home. 60 minutes from Manhattan. 20 minutes away from Mount Airy Casino", Shawnee, Camelback, Jack Frost and a huge Outlet mall with over 100 stores. The house is located within easy driving distance of the Delaware River -Delaware Water Gap. Other activities nearby include hiking, biking, horseback riding, tennis and golf.
Delaware,Lewes,38.74194,-75.14971,Driftwood Efficiency Motel,3.0,"""Offering a full kitchen in each guest room. Driftwood Efficiency Motel is located in Lewes. Free WiFi access is available. Lewes Beach is just 10 minutes drive away.",,,,,,
Delaware,Lewes,38.7764,-75.13982,The Inn At Canal Square,3.0,"""Set in Lewes", 1.2 km from Cape Henlopen State Park Public Beach, The Inn at Canal Square offers accommodation with a fitness centre, free private parking and a shared lounge. Around 1.6 km from Cape Henlopen State Park, the property is also 1.7 km away from Funland and offers free WiFi. The hotel features family rooms.,,
Delaware,Lewes,38.77312,-75.14074,Savannah Inn,5.0,"""Set in Lewes", 1.8 km from Cape Henlopen State Park and 1.9 km from Funland, Savannah Inn offers accommodation with free WiFi, air conditioning, free bikes and a shared lounge.,,
Delaware,Lewes,38.77518,-75.13815,Dogfish Inn,5.0,"""Cheers for beers! Located in historic downtown Lewes alongside the canal", the Dogfish Inn was designed with beer lovers in mind as a base camp to explore the Dogfish Head Brewery.,,,,,
Delaware,Lewes,38.77227,-75.14163,348 Savanah Apt A,5.0,"""Situated in Lewes and only 1.6 km from Cape Henlopen State Park Public Beach", 348 savanah apt a features accommodation with city views, free WiFi and free private parking.,,,,
Delaware,Middletown,39.44783,-75.66489,Pleasant Hill Motel,5.0,"""Pleasant Hill Motel is set in Middletown", within 31 km of Old Dutch House and 37 km of Dover International Speedway. The property is around 45 km from Delaware Museum of Natural History, 25 km from Dayett Station and 30 km from University of Delaware. The motel offers an American restaurant as well as free WiFi throughout the property.,,,,
Delaware,Middletown,39.4446889,-75.731689,Holiday Inn Express & Suites Middletown,2.0,The 3-star Holiday Inn Express And Suites Middletown offers comfort and convenience whether you're on business or holiday in Middletown (DE). The property offers a wide range of amenities and perks to ensure you have a great time. Service-minded staff will welcome and guide you at Holiday Inn Express And Suites Middletown. Each guestroom is elegantly furnished and equipped with handy amenities. The property offers various recreational opportunities. Holiday Inn Express And Suites Middletown combines warm hospitality with a lovely ambiance to make your stay in Middletown (DE) unforgettable.,languages spoken accessibility Internet access things to do  ways to relax cleanliness and safety dining  drinking  and snacking services and conveniences for the kids land sports access getting around,,315 Auto Park Drive Middletown ,19709,,https://www.ihg.com/holidayinnexpress/hotels/us/en
