State,City,Latitude,Longitude,HotelName,StarRating,Description,HotelFacilities,Attractions,Address,ZipCode,PhoneNumber,HotelWebsiteUrl
Maryland,Aberdeen,39.50333,-76.16816,Americas Best Value Inn Suites,3.0,"""This hotel is located 4 miles from the Aberdeen Proving Grounds and boasts free Wi-Fi access and rooms with fully equipped kitchens. Ripken Stadium is 10 minutes drive away.",,,,,,
Maryland,Annapolis,38.97801,-76.48564,Gibson's Lodgings of Annapolis,3.0,"""Located in Annapolis", Gibsons Lodgings is located 250 metres from The United States Naval Academy and is 2 minutes walk to the Annapolis Harbor.  A continental breakfast is served each morning and free WiFi is available.,,,,,
Maryland,Annapolis,38.97756,-76.51474,Annapolitan Bed & Breakfast,2.0,"""Located in historic downtown Annapolis", this bed & breakfast offers spacious and air-conditioned rooms with free Wi-Fi. The Naval Academy Stadium is less than 5 minutes drive away.,,,,,
Maryland,Annapolis,38.97772,-76.48985,Scotlaur Inn Bed & Breakfast,5.0,"""Set in Annapolis", 1.9 km from Annapolis Harbor and 48 km from Carroll Park, Inn on Main Annapolis offers accommodation with free WiFi, air conditioning, a terrace and a restaurant.,,
Maryland,Annapolis,38.97831,-76.49069,State House Inn,3.0,"""The Historic State House Inn is located right in the heart of Downtown Annapolis. Cut through Chancery Lane which runs down the side of the Inn and you will be on Main Street full of Annapolis History", shops and restaurants! Take a tour whether it be on foot, by trolley or boat! Take your pick of one of the many fabulous restaurants Annapolis has to offer! Tour the State House.. right out our front door or just sit and enjoy a cocktail on our front porch and people watch! This guest accommodation, situated in historic downtown Annapolis, is a 10-minute walk from the U.S. Naval Academy. It features pet-friendly rooms with free WiFi. The State House Inn is adjacent to downtown Annapolis main street and only a 10-minute walk to the waterfront.,,
Maryland,Annapolis,39.14033,-76.25404,Haven Point Inn And Gallery,5.0,"""Haven Point Inn in Rock Hall provides adults-only accommodation with a garden", water sports facilities and barbecue facilities. The inn also offers free WiFi as well as a paid airport shuttle service.,,,,,
Maryland,Annapolis,38.97841,-76.48621,Academy Bed & Breakfast,4.0,"""Centrally located in historic downtown Annapolis", this bed and breakfast offers spacious rooms with free Wi-Fi and a satellite TV. It has a large terrace, and free parking is available on site.,,,,
Maryland,Annapolis,38.97884,-76.4861,Flag House Inn,,"""Featuring 5-star accommodation", Flag House Inn is set in Annapolis, 48 km from Carroll Park and 48 km from Sports Legends Museum at Camden Yards. With a shared lounge, the 5-star inn has air-conditioned rooms with free WiFi, each with a private bathroom. The property is non-smoking and is located 1.8 km from Annapolis Harbor.,,
Maryland,Annapolis,38.9626191,-76.7131001,Courtyard Bowie,3.0,The 3-star Courtyard by Marriott Bowie offers comfort and convenience whether you're on business or holiday in Bowie (MD). Both business travelers and tourists can enjoy the property's facilities and services. Service-minded staff will welcome and guide you at Courtyard by Marriott Bowie. Each guestroom is elegantly furnished and equipped with handy amenities. The property offers various recreational opportunities. A welcoming atmosphere and excellent service are what you can expect during your stay at Courtyard by Marriott Bowie.,accessibility Internet access things to do  ways to relax cleanliness and safety dining  drinking  and snacking services and conveniences access getting around available in all rooms languages spoken outdoor,,16800 Science Drive Bowie ,20715,2405441400,http://www.marriott.com/hotels/travel/bwibo-courty
Maryland,Arlington,32.736635,-97.107018,Kasa Arlington TX Apartments,3.0,"""<p>HeadLine : In Arlington (Central Arlington)</p><p>Location : With a stay at Kasa Arlington Dallas", you ll be centrally located in Arlington, within a 5-minute drive of AT&T Stadium and Choctaw Stadium.  This apartment is 3.7 mi (6 km) from Six Flags Over Texas and 0.2 mi (0.3 km) from University of Texas at Arlington.</p><p>Rooms : Make yourself at home in one of the 30 individually decorated guestrooms, featuring kitchens with full-sized refrigerators/freezers and ovens. Your memory foam bed comes with down comforters and premium bedding. 42-inch flat-screen televisions with Netflix provide entertainment, while complimentary wireless Internet access keeps you connected. Conveniences include separate sitting areas and microwaves.</p><p>CheckIn Instructions : <ul>  <li>Extra-person charges may apply and vary depending on property policy</li><li>Government-issued photo identification and a credit card may be required at check-in for incidental charges</li><li>Special requests are subject to availability upon check-in and may incur additional charges; special requests cannot be guaranteed</li><li>This property accepts credit cards; cash is not accepted</li><li>Onsite parties or group events are strictly prohibited</li>  </ul></p><p>Special Instructions : There is no front desk at this property. Prior to arrival, guests must complete online registration with the property via a secure link. Guests will be asked to provide the property with a copy of their government-issued photo ID before arrival. ,
Maryland,Baltimore,39.31226,-76.74065,Knights Inn Baltimore West,1.0,,,,6700 Security Blvd. BaltimoreMaryland 21207 ,21207,4102811800,http://www.knightsinn.com/hotels/maryland/baltimore/knights-inn-baltimore-md/hotel-overview?cid=local
Maryland,Baltimore,39.28862,-76.60402,1840s Carrollton Inn,4.0,"""Featuring free WiFi throughout the property", 1840s Carrollton Inn offers accommodation in Baltimore.,,,,,
Maryland,Baltimore,39.153802,-76.741211,Oakwood at Arbors at Arundel,3.0,HotelDescription#Further information about this hotel will be available shortly,NO Car park NO Large pets allowed (over 5 kg) NO Connecting rooms NO Wheelchair-accessible NO Small pets allowed (under 5 kg) Visa NO Disability-friendly bathroom NO Garage NO Smoking rooms,,2109 Piney Branch Circle HanoverMaryland 21076 ,21076,8662405852,http://arborsarundel.com/
Maryland,Baltimore,39.31125,-76.61854,Motel 6 Baltimore Downtown,2.0,"""Located in Baltimore", this Motel 6 is within 5 minutes drive of the University of Baltimore and Baltimore Museum of Art. Free Wi-Fi is accessible and free coffee is available each morning.,,,,,
Maryland,Baltimore,38.3806,-88.39527,Briarwood Inn,2.0,"""Briarwood Inn is a 2-star property situated in Fairfield. Featuring a seasonal outdoor swimming pool", the 2-star hotel has air-conditioned rooms with free WiFi, each with a private bathroom.,,,,
Maryland,Baltimore,39.186972539715,-76.677537868787,Four Points BWI Airport,3.0,,,,Baltimore Maryland ,,,
Maryland,Baltimore,39.2793,-76.57462,Inn at 2920,3.0,"""This bed and breakfast is within walking distance of the Baltimores Inner Harbor and Johns Hopkins Hospital. A free full breakfast and 24-hour beverage station with water and soda is available daily.",,,,,,
Maryland,Baltimore,39.395301,-76.604201,Towson University Marriott Conference Hotel,3.0,HotelDescription#This comfortable Hotel is situated in North Baltimore. The Hotel consists of 191 rooms. Pets are not allowed at Towson University Marriott Conference Hotel.,Total number of rooms : 191 NO Connecting rooms Hotel NO Disability-friendly bathroom NO Wheelchair-accessible NO Smoking rooms NO Small pets allowed (under 5 kg) NO Large pets allowed (over 5 kg) NO Car park NO Garage,Distances are calculated in a straight line from the property&apos;s location to the point of interest or attraction  and may not reflect actual travel distance. &lt;br /&gt;&lt;br /&gt; Distances are displayed to the nearest 0.1 mile and kilometer. &lt;p&gt;Towson University - 0.4 km / 0.2 mi &lt;br /&gt;Towson Town Center - 1 km / 0.6 mi &lt;br /&gt;Goucher College - 1.7 km / 1 mi &lt;br /&gt;Greater Baltimore Medical Center - 2.1 km / 1.3 mi &lt;br /&gt;Senator Theater - 3.6 km / 2.2 mi &lt;br /&gt;Mount Pleasant Golf Course - 4.2 km / 2.6 mi &lt;br /&gt;Cathedral of Mary Our Queen - 4.4 km / 2.8 mi &lt;br /&gt;Morgan State University - 5.7 km / 3.5 mi &lt;br /&gt;Pine Ridge Golf Course - 5.9 km / 3.6 mi &lt;br /&gt;Greenspring Station - 6.3 km / 3.9 mi &lt;br /&gt;Cylburn Arboretum - 6.4 km / 4 mi &lt;br /&gt;Sinai Hospital - 6.8 km / 4.2 mi &lt;br /&gt;Double Rock Park - 7.1 km / 4.4 mi &lt;br /&gt;Johns Hopkins University - 7.4 km / 4.6 mi &lt;br /&gt;Pimlico Race Course - 7.5 km / 4.7 mi &lt;br /&gt;&lt;/p&gt;&lt;p&gt;The nearest airports are:&lt;br /&gt;Baltimore  MD (MTN-Martin State) - 17.4 km / 10.8 mi&lt;br /&gt;Baltimore  MD (BWI-Baltimore Washington Intl. Thurgood Marshall) - 24.6 km / 15.3 mi&lt;br /&gt;Fort Meade  MD (FME-Tipton) - 36.7 km / 22.8 mi&lt;br /&gt;&lt;/p&gt;&lt;p&gt;The preferred airport for Towson University Marriott Conference Hotel is Baltimore  MD (BWI-Baltimore Washington Intl. Thurgood Marshall). &lt;/p&gt;,10 Burke Ave TowsonMaryland 21204 ,21204,4103248100,http://www.marriott.com/hotels/travel/bwibu-towson-university-marriott-conference-hotel/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2
Maryland,Baltimore,39.40657,-76.60538,Express Inn,2.0,"""This motel is located across from the Towson Town Center Mall and includes free Wi-Fi access and rooms with cable TV. Baltimores Inner Harbor is 9 miles away.",,,,,,
Maryland,Baltimore,39.23552,-76.87937,The Columbia Inn at Peralynna,4.0,"""Located 1 mile from Centennial Park in Columbia", Maryland, this bed and breakfast is 18 miles from Baltimore/Washington International Airport. It features elegant guest rooms with free Wi-Fi.,,,,
Maryland,Baltimore,39.31077,-76.73953,Motel 6 Baltimore West,2.0,"""Located close to Interstate 695", this Baltimore motel offers Wi-Fi and rooms that feature a seating area. The Baltimore Convention Center and the National Aquarium are 10 miles away.,,,,,
Maryland,Baltimore,39.37741,-76.45565,WoodSpring Suites Baltimore White Marsh,2.0,"""Set in White Marsh", within 18 km of Towson University and 18 km of Clifton Park, WoodSpring Suites Baltimore White Marsh - Nottingham offers accommodation with a fitness centre and free WiFi as well as free private parking for guests who drive. The property is situated 19 km from Korean War Memorial, 20 km from Fells Point and 20 km from Harbor East Marina. The accommodation features room service and a 24-hour front desk for guests.,,,
Maryland,Baltimore,38.37874,-88.35991,Budget Inn Fairfield,3.0,"""Just 6 minutes drive from the Wayne County Fairgrounds", this Fairfield, Illinois motel serves a daily continental breakfast. Free Wi-Fi access is available throughout the property and in each guest room.,,,,
