State,City,Latitude,Longitude,HotelName,StarRating,Description,HotelFacilities,Attractions,Address,ZipCode,PhoneNumber,HotelWebsiteUrl
Mississippi,Amory,33.97998,-88.47561,Briarwood Inn,1.0,"""Briarwood Inn features air-conditioned accommodation in Amory. The motel also offers free WiFi and free private parking.",,,,,,
Mississippi,Amory,33.97715,-88.49913,Heritage Inn and Suites,2.0,"""Heritage Inn & Suites offers accommodation in Amory.",,,,,,
Mississippi,Batesville,34.31213,-89.91672,Comfort Suites,3.0,"""The Comfort Suites in Batesville", Mississippi, is ideally located off Interstate 55, offering easily-accessible hotel accommodations and amenities that are first-rate.,,,
Mississippi,Batesville,34.3112209353,-89.9166044367,Home2 Suites By Hilton Batesville,3.0,"""The new Home2 Suites by Hilton® Batesville provides relaxing spaces that feel like home", just one hour from Memphis International Airport, situated between Memphis, TN and Oxford, MS. Our Batesville hotel is near the I-55 and US-278 interchange in the heart of northern Mississippi.,,
Mississippi,Biloxi,30.3903,-88.99629,Broadway Inn Express,2.0,"""The Broadway Inn Express is located across the street from the Gulfport Biloxi beach. Guests can swim in the on-site outdoor pool or take care of business with the hotels free Wi-Fi.",,,,,,
Mississippi,Biloxi,30.39386,-88.94163,Flamingo Beach Inn,1.0,"""Set in Biloxi", less than 1 km from Biloxi West Central Beach, Flamingo Beach Inn offers accommodation with free WiFi and free private parking. This 1-star motel offers a 24-hour front desk. The motel features family rooms.,,,,
Mississippi,Biloxi,30.452562429307,-88.900583148479,Travelodge,5.0,,,,11991 Bobby Eleuterius Boulevard DibervilleBiloxiMississippi 39532 ,39532,,
Mississippi,Biloxi,30.39397,-88.95289,Edgewater Inn Biloxi,3.0,"""This property is 6 km from Biloxi city centre and across the street from the Biloxi Beach. The property offers an outdoor pool and rooms with a cable TV.",,,,,,
Mississippi,Biloxi,30.42769,-88.83835,Gulf Hills Hotel & Conference Center,3.0,"""Located adjacent to the Gulf Hills Golf Course", this all non-smoking hotel and conference centre featuring a continental breakfast. Free Wi-Fi is provided. The Promenade is 10.7 km away.,,,,,
Mississippi,Biloxi,30.39235,-88.88748,Hard Rock Hotel & Casino Biloxi,,"""Located on the shores of the Gulf of Mexico", this hotel features an outdoor swimming pool and free Wi-Fi. Guests have access to the casino and the Aveda Concept Spa and Salon both found on site.,,,,,
Mississippi,Biloxi,30.39255,-88.95914,Ocean Club at Biloxi,3.0,"""Ocean Club 1508 - Two Bedroom Apartment features a balcony and is located in Biloxi", within just 500 metres of Edgewater Beach and 500 metres of Broadwater Marina. This property offers access to a patio, free private parking and free WiFi.,,,,
Mississippi,Biloxi,30.41714,-89.09461,InTown Suites,2.0,"""The InTown Suites of Gulfport are less than 15 minutes drive from the Island View Casino Resort. Guests will enjoy suites with full kitchenettes during their stay.",,,,,,
Mississippi,Biloxi,30.441298,-88.542219,Super 8 Moss Point Pascagoula,2.0,"""This Red Roof in Moss Point- Mississippi is only minutes away from the Gulf of Mexico as well as the most exciting attractions in the Moss Point area. Outdoor enthusiasts can explore nature at Grand Bay National Estuarine Research Reserve- Pascagoula River Audubon Center- Presleys Outing- Escatawpa River Marsh Coastal Preserve and Mississippi Sandhill Crane National Wildlife Refuge. Families will love riding an airboat at Gulf Coast Gator Ranch and Airport Swamp Tours as well as attending the events happening at the Jackson County Fairgrounds. Shop the latest fashions at Parkside Square Shopping Center or play a round of golf along the rolling greens at Pascagoula Country Club. End your evening by testing your luck at Golden Nugget Biloxi Casino and Palace Casino Resort. We are also close to the medical facilities at Singing River Hospital as well as a variety of dining options nearby- several within walking distance.",,,,,,
Mississippi,Biloxi,30.39251,-88.86243,Royal Holiday Beach Resort,5.0,"""Featuring a year-round outdoor pool", Royal Holiday Beach Resort in Biloxi provides accommodation with free WiFi and free private parking for guests who drive.,,,,,
Mississippi,Biloxi,30.39248,-88.95168,Sea Breeze Condominium Resort,3.0,"""Sea Breeze 609 Deluxe - Two Bedroom Apartment features a balcony and is set in Biloxi", within just a few steps of Biloxi Beach and 1.2 km of Broadwater Marina. This beachfront property offers access to a patio, free private parking and free WiFi.,,,,
Mississippi,Biloxi,30.36971,-88.55796,Grand Magnolia Suites,4.0,"""Towering trees and wraparound patios surround this charming Pascagoula inn", located just 4.1 km away from Longfellow House National Historic Site. Complimentary breakfast and free WiFi access are provided at Grand Magnolia Ballroom & Suites.,,,,,
